product_id,name,price,rating,reviews_count,brand,brand_top,pack_size,price_per_100g,price_per_g,price_rating,rating_pack,log_reviews,brand_Carte,brand_Jacobs,brand_Lavazza,brand_MacCoffee,brand_NESCAFE,brand_Other,brand_Tchibo
103315586,Кофе Delonghi Decaffeinato Espresso зерновой в пакете 500 г,7990.0,4.9,63.0,Other,Other,500.0,1598.0,15.98,39151.0,2450.0,4.1588830833596715,False,False,False,False,False,True,False
100825846,Кофе Lavazza Qualita Rossa зерновой в пакете 1000 г,16750.0,4.8,60.0,Lavazza,Lavazza,1000.0,1675.0,16.75,80400.0,4800.0,4.110873864173311,False,False,True,False,False,False,False
101765851,Кофе EGOISTE Truffle зерновой в пакете 1000 г,20409.0,5.0,16.0,Other,Other,1000.0,2040.8999999999999,20.409,102045.0,5000.0,2.833213344056216,False,False,False,False,False,True,False
140012074,Кофе GLOBAL COFFEE Espresso Blend зерновой 1000 г,12950.0,5.0,67.0,Other,Other,1000.0,1295.0,12.95,64750.0,5000.0,4.219507705176107,False,False,False,False,False,True,False
107265385,Кофе Coffeelogia Бразилия Сантос Венская обжарка зерновой 1000 г,12900.0,4.9,43.0,Other,Other,1000.0,1290.0,12.9,63210.00000000001,4900.0,3.784189633918261,False,False,False,False,False,True,False
105085638,Кофе Grossa Ethiopia Sidamo 4 Gr зерновой 1000 г,11300.0,4.9,32.0,Other,Other,4.0,282500.0,2825.0,55370.00000000001,19.6,3.4965075614664802,False,False,False,False,False,True,False
101169717,Кофе Caffe Boasi Caffe Boasi Super Crema Caffe зерновой 1000 г,13503.0,4.9,80.0,Other,Other,1000.0,1350.3,13.503,66164.70000000001,4900.0,4.394449154672439,False,False,False,False,False,True,False
104574351,Кофе Green Roast 80/20 зерновой в пакете 250 г,3100.0,4.9,97.0,Other,Other,250.0,1240.0,12.4,15190.000000000002,1225.0,4.584967478670572,False,False,False,False,False,True,False
105921876,Кофе Green Roast 80/20 зерновой в пакете 500 г,5900.0,4.9,34.0,Other,Other,500.0,1180.0,11.8,28910.000000000004,2450.0,3.5553480614894135,False,False,False,False,False,True,False
102141856,Кофе Master Coffee Колумбия Супремо Антьокия зерновой в пакете 1000 г,15990.0,5.0,47.0,Other,Other,1000.0,1599.0,15.99,79950.0,5000.0,3.871201010907891,False,False,False,False,False,True,False
101152293,Кофе Bushido Red Katana зерновой в пакете 1000 г,19416.0,4.6,24.0,Bushido,Bushido,1000.0,1941.6000000000001,19.416,89313.59999999999,4600.0,3.2188758248682006,False,False,False,False,False,False,False
102930039,Кофе Guten berg зерновой Ирландские сливки 1 кг,18150.0,4.9,45.0,Other,Other,500.0,3629.9999999999995,36.3,88935.0,2450.0,3.828641396489095,False,False,False,False,False,True,False
130582399,Кофе Serikov Coffee Serikov Blend зерновой 200 г,3850.0,4.8,23.0,Other,Other,200.0,1925.0,19.25,18480.0,960.0,3.1780538303479458,False,False,False,False,False,True,False
102719723,Кофе Jardin Americano Crema зерновой в пакете 1000 г,15600.0,4.8,12.0,Other,Other,1000.0,1560.0,15.6,74880.0,4800.0,2.5649493574615367,False,False,False,False,False,True,False
100208037,Кофе растворимый NESCAFE Classic порошковый 500 г,8640.0,5.0,28.0,NESCAFE,NESCAFE,500.0,1728.0,17.28,43200.0,2500.0,3.367295829986474,False,False,False,False,True,False,False
109576662,Кофе Gourmet Oro зерновой 2000 г,21998.0,5.0,83.0,Other,Other,2000.0,1099.9,10.999,109990.0,10000.0,4.430816798843313,False,False,False,False,False,True,False
145116635,Кофе Delonghi Apple Selection зерновой 250 г,5590.0,4.8,10.0,Other,Other,250.0,2236.0,22.36,26832.0,1200.0,2.3978952727983707,False,False,False,False,False,True,False
104496841,Кофе Green Roast Эспресо зерновой 1 кг,11500.0,4.9,32.0,Other,Other,500.0,2300.0,23.0,56350.00000000001,2450.0,3.4965075614664802,False,False,False,False,False,True,False
101141240,Кофе Lavazza Tierra зерновой 1000 г,17500.0,4.8,68.0,Lavazza,Lavazza,1000.0,1750.0,17.5,84000.0,4800.0,4.23410650459726,False,False,True,False,False,False,False
107970871,"Кофе Carte Noire Original, Crema Delice зерновой 2 упаковки по 230 г",7438.0,4.9,25.0,Carte,Carte,230.0,3233.913043478261,32.33913043478261,36446.200000000004,1127.0,3.258096538021482,True,False,False,False,False,False,False
121225803,Кофе Local coffee Brazil Arabica зерновой 250 г,3600.0,4.8,19.0,Other,Other,250.0,1440.0,14.4,17280.0,1200.0,2.995732273553991,False,False,False,False,False,True,False
139276428,Кофе Serikov Coffee Бразилия Сан Рафаэль зерновой 1000 г,15000.0,4.9,8.0,Other,Other,1000.0,1500.0,15.0,73500.0,4900.0,2.1972245773362196,False,False,False,False,False,True,False
141881361,Кофе Master Coffee Milk Blend зерновой 250 г,3990.0,4.9,10.0,Other,Other,250.0,1596.0,15.96,19551.0,1225.0,2.3978952727983707,False,False,False,False,False,True,False
117513268,Кофе TOREO Crema Intenso зерновой 1000 г,11130.0,5.0,20.0,Other,Other,1000.0,1113.0,11.13,55650.0,5000.0,3.044522437723423,False,False,False,False,False,True,False
102533537,Кофе Lavazza Crema Ricca зерновой в пакете 1000 г,13780.0,5.0,25.0,Lavazza,Lavazza,1000.0,1378.0,13.78,68900.0,5000.0,3.258096538021482,False,False,True,False,False,False,False
103695296,Кофе Carte Noire Exclusif зерновой арабика 1000 г,14774.0,4.9,17.0,Carte,Carte,1000.0,1477.3999999999999,14.774,72392.6,4900.0,2.8903717578961645,True,False,False,False,False,False,False
102141872,Кофе Master Coffee Эфиопия Сидамо Гуджи зерновой в пакете 1000 г,15990.0,4.8,52.0,Other,Other,1000.0,1599.0,15.99,76752.0,4800.0,3.970291913552122,False,False,False,False,False,True,False
101141592,Кофе Bushido Black Katana зерновой в пакете 1000 г,22010.0,4.8,21.0,Bushido,Bushido,1000.0,2201.0,22.01,105648.0,4800.0,3.091042453358316,False,False,False,False,False,False,False
102928947,Кофе Guten berg зерновой Ирландские сливки 250 г,5275.0,4.8,21.0,Other,Other,250.0,2110.0,21.1,25320.0,1200.0,3.091042453358316,False,False,False,False,False,True,False
107970837,"Кофе Jacobs Barista Editions Crema, Italiano зерновой 2 упаковки по 800 г",19128.0,4.9,22.0,Jacobs,Jacobs,800.0,2391.0,23.91,93727.20000000001,3920.0000000000005,3.1354942159291497,False,True,False,False,False,False,False
115672323,Кофе Local coffee Arabica blend зерновой 1000 г,13500.0,5.0,9.0,Other,Other,1000.0,1350.0,13.5,67500.0,5000.0,2.302585092994046,False,False,False,False,False,True,False
102161423,Кофе Movenpick Schumli зерновой 1000 г,18175.0,5.0,20.0,Other,Other,1000.0,1817.5,18.175,90875.0,5000.0,3.044522437723423,False,False,False,False,False,True,False
139527115,Кофе Serikov Coffee American Blend зерновой 200 г,3800.0,4.9,10.0,Other,Other,200.0,1900.0,19.0,18620.0,980.0000000000001,2.3978952727983707,False,False,False,False,False,True,False
128636977,Кофе Master Coffee Эфиопия Сидамо Гуджи зерновой 250 г,4590.0,4.8,26.0,Other,Other,250.0,1836.0,18.36,22032.0,1200.0,3.295836866004329,False,False,False,False,False,True,False
101141438,Кофе Tchibo Barista Caffe Crema зерновой в пакете 1000 г,15800.0,5.0,31.0,Tchibo,Tchibo,1000.0,1580.0,15.8,79000.0,5000.0,3.4657359027997265,False,False,False,False,False,False,True
100207926,Кофе растворимый Jacobs Monarch сублимированный 400 г,7499.0,5.0,469.0,Jacobs,Jacobs,400.0,1874.7499999999998,18.7475,37495.0,2000.0,6.152732694704104,False,True,False,False,False,False,False
100238984,Кофе растворимый Jacobs Original 3 в 1 порошковый 12 г,95.0,4.9,28.0,Jacobs,Jacobs,12.0,791.6666666666667,7.916666666666667,465.50000000000006,58.800000000000004,3.367295829986474,False,True,False,False,False,False,False
100976420,Кофе растворимый Carte Noire Original сублимированный 95 г,5114.0,4.9,91.0,Carte,Carte,95.0,5383.157894736842,53.83157894736842,25058.600000000002,465.50000000000006,4.5217885770490405,True,False,False,False,False,False,False
102151087,Кофе растворимый NESCAFE 3 в 1 саше порошковый 14.5 г,89.0,4.9,20.0,NESCAFE,NESCAFE,5.0,1780.0,17.8,436.1,24.5,3.044522437723423,False,False,False,False,True,False,False
104840733,Кофе растворимый NESCAFE ЗОЛОТАЯ ОБЖАРКА сублимированный 320 г,11038.0,4.9,75.0,NESCAFE,NESCAFE,320.0,3449.375,34.49375,54086.200000000004,1568.0,4.330733340286331,False,False,False,False,True,False,False
147033969,Кофе растворимый Jacobs Dubai Chocolate Style порошковый 19.5 г,179.0,4.6,6.0,Jacobs,Jacobs,5.0,3579.9999999999995,35.8,823.4,23.0,1.9459101490553132,False,True,False,False,False,False,False
102132541,Кофе растворимый Jacobs Cappuccino 3 в 1 порошковый 12.5 г,116.0,4.8,17.0,Jacobs,Jacobs,5.0,2320.0,23.2,556.8,24.0,2.8903717578961645,False,True,False,False,False,False,False
102017907,Кофе растворимый Jacobs Gold сублимированный 95 г,2099.0,4.9,38.0,Jacobs,Jacobs,95.0,2209.4736842105262,22.094736842105263,10285.1,465.50000000000006,3.6635616461296463,False,True,False,False,False,False,False
100208014,Кофе растворимый NESCAFE Classic Crema порошковый 95 г,1995.0,4.9,58.0,NESCAFE,NESCAFE,95.0,2100.0,21.0,9775.5,465.50000000000006,4.07753744390572,False,False,False,False,True,False,False
105120652,Кофе растворимый Beta Caffito Original порошковый 25 шт по 20 г,1599.0,4.9,29.0,Other,Other,20.0,7995.0,79.95,7835.1,98.0,3.4011973816621555,False,False,False,False,False,True,False
103434591,Кофе растворимый MacCoffee Latte al caramello порошковый 22 г,125.0,4.8,26.0,MacCoffee,MacCoffee,22.0,568.1818181818181,5.681818181818182,600.0,105.6,3.295836866004329,False,False,False,True,False,False,False
129338676,Кофе растворимый NESCAFE Gold Crema порошковый 85 г,2099.0,4.8,27.0,NESCAFE,NESCAFE,85.0,2469.4117647058824,24.694117647058825,10075.199999999999,408.0,3.332204510175204,False,False,False,False,True,False,False
129872121,Кофе Grossa Brazil Toffee зерновой 1000 г,13500.0,4.9,13.0,Other,Other,1000.0,1350.0,13.5,66150.0,4900.0,2.6390573296152584,False,False,False,False,False,True,False
120275000,Кофе Massimo Coffee Filadelfia Pink Bourbon зерновой 250 г,15500.0,4.9,10.0,Other,Other,250.0,6200.0,62.0,75950.0,1225.0,2.3978952727983707,False,False,False,False,False,True,False
109576707,Кофе Gourmet Rosso зерновой 2000 г,21198.0,4.9,197.0,Other,Other,2000.0,1059.9,10.599,103870.20000000001,9800.0,5.288267030694535,False,False,False,False,False,True,False
106433650,Кофе Lavazza Qualita Oro зерновой 1000 г,15482.0,4.8,51.0,Lavazza,Lavazza,1000.0,1548.1999999999998,15.482,74313.59999999999,4800.0,3.9512437185814275,False,False,True,False,False,False,False
102009960,Кофе растворимый Jacobs Hazelnut 3 в 1 24 шт порошковый 24 шт 15 г,2798.0,4.9,11.0,Jacobs,Jacobs,15.0,18653.333333333332,186.53333333333333,13710.2,73.5,2.4849066497880004,False,True,False,False,False,False,False
131136679,Кофе растворимый Jacobs Cappuccino classic порошковый 20 пакетиков,3476.0,5.0,19.0,Jacobs,Jacobs,500.0,695.2,6.952,17380.0,2500.0,2.995732273553991,False,True,False,False,False,False,False
146534230,Кофе TOREO Vending Special зерновой 500 г,4900.0,5.0,11.0,Other,Other,500.0,980.0000000000001,9.8,24500.0,2500.0,2.4849066497880004,False,False,False,False,False,True,False
140461177,Кофе Serikov Coffee Moscow Blend зерновой 200 г,3700.0,5.0,4.0,Other,Other,200.0,1850.0,18.5,18500.0,1000.0,1.6094379124341003,False,False,False,False,False,True,False
